"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V045129","V045129","integer","integer","2","2","",""
"V045129","V045129","integer","integer","3","3","",""
"V045129","V045129","integer","integer","4","4","",""
"V045129","V045129","integer","integer","5","5","",""
"V045129","V045129","integer","integer","6","6","",""
"V045129","V045129","integer","integer","7","7","",""
"V045129","V045129","integer","integer",".",".","",""
"V045130","V045130","integer","integer","1","1","",""
"V045130","V045130","integer","integer","2","2","",""
"V045130","V045130","integer","integer","3","3","",""
"V045130","V045130","integer","integer","4","4","",""
"V045130","V045130","integer","integer","5","5","",""
"V045130","V045130","integer","integer","6","6","",""
"V045130","V045130","integer","integer","7","7","",""
"V045130","V045130","integer","integer",".",".","",""
"V045131","V045131","integer","integer","1","1","",""
"V045131","V045131","integer","integer","2","2","",""
"V045131","V045131","integer","integer","3","3","",""
"V045131","V045131","integer","integer","4","4","",""
"V045131","V045131","integer","integer","5","5","",""
"V045131","V045131","integer","integer","6","6","",""
"V045131","V045131","integer","integer","7","7","",""
"V045131","V045131","integer","integer",".",".","",""
"V045132","V045132","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045132","V045132","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045132","V045132","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045132","V045132","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045132","V045132","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045132","V045132","factor","factor","8. Don't know","8. Don't know","",""
"V045132","V045132","factor","factor","9. Refused","9. Refused","",""
"V045132","V045132","factor","factor",".",".","",""
"V045133","V045133","factor","factor","1. Extremely important","1. Extremely important","",""
"V045133","V045133","factor","factor","2. Very important","2. Very important","",""
"V045133","V045133","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V045133","V045133","factor","factor","4. Not too important","4. Not too important","",""
"V045133","V045133","factor","factor","5. Not at all important","5. Not at all important","",""
"V045133","V045133","factor","factor","8. Don't know","8. Don't know","",""
"V045133","V045133","factor","factor","9. Refused","9. Refused","",""
"V045133","V045133","factor","factor",".",".","",""
"V045134","V045134","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045134","V045134","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045134","V045134","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045134","V045134","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045134","V045134","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045134","V045134","factor","factor","8. Don't know","8. Don't know","",""
"V045134","V045134","factor","factor","9. Refused","9. Refused","",""
"V045134","V045134","factor","factor",".",".","",""
"V045135","V045135","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045135","V045135","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045135","V045135","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045135","V045135","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045135","V045135","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045135","V045135","factor","factor","8. Don't know","8. Don't know","",""
"V045135","V045135","factor","factor","9. Refused","9. Refused","",""
"V045135","V045135","factor","factor",".",".","",""
"V045136","V045136","factor","factor","0. NA","0. NA","",""
"V045136","V045136","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045136","V045136","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045136","V045136","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045136","V045136","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045136","V045136","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045136","V045136","factor","factor","8. Don't know","8. Don't know","",""
"V045136","V045136","factor","factor","9. Refused","9. Refused","",""
"V045136","V045136","factor","factor",".",".","",""
"V045137","V045137","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045137","V045137","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045137","V045137","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045137","V045137","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045137","V045137","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045137","V045137","factor","factor","8. Don't know","8. Don't know","",""
"V045137","V045137","factor","factor","9. Refused","9. Refused","",""
"V045137","V045137","factor","factor",".",".","",""
"V045138","V045138","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045138","V045138","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045138","V045138","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045138","V045138","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045138","V045138","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045138","V045138","factor","factor","8. Don't know","8. Don't know","",""
"V045138","V045138","factor","factor","9. Refused","9. Refused","",""
"V045138","V045138","factor","factor",".",".","",""
"V045139","V045139","factor","factor","1. By law, abortion should never be permitted","1. By law, abortion should never be permitted","",""
"V045139","V045139","factor","factor","2. The law should permit abortion only in case of rape, ince","2. The law should permit abortion only in case of rape, ince","",""
"V045139","V045139","factor","factor","3. The law should permit abortion for reasons other than rap","3. The law should permit abortion for reasons other than rap","",""
"V045139","V045139","factor","factor","4. By law, a woman should always be able to obtain an aborti","4. By law, a woman should always be able to obtain an aborti","",""
"V045139","V045139","factor","factor","7. Other {SPECIFY} {VOL}","7. Other {SPECIFY} {VOL}","",""
"V045139","V045139","factor","factor","8. Don't know","8. Don't know","",""
"V045139","V045139","factor","factor","9. Refused","9. Refused","",""
"V045139","V045139","factor","factor",".",".","",""
"V045140","V045140","integer","integer","1","1","",""
"V045140","V045140","integer","integer","2","2","",""
"V045140","V045140","integer","integer","3","3","",""
"V045140","V045140","integer","integer","4","4","",""
"V045140","V045140","integer","integer","5","5","",""
"V045140","V045140","integer","integer","6","6","",""
"V045140","V045140","integer","integer","7","7","",""
"V045140","V045140","integer","integer",".",".","",""
"V045141","V045141","factor","factor","1. Extremely important","1. Extremely important","",""
"V045141","V045141","factor","factor","2. Very important","2. Very important","",""
"V045141","V045141","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V045141","V045141","factor","factor","4. Not too important","4. Not too important","",""
"V045141","V045141","factor","factor","5. Not at all important","5. Not at all important","",""
"V045141","V045141","factor","factor","8. Don't know","8. Don't know","",""
"V045141","V045141","factor","factor","9. Refused","9. Refused","",""
"V045141","V045141","factor","factor",".",".","",""
"V045142","V045142","factor","factor","1. Discourage companies","1. Discourage companies","",""
"V045142","V045142","factor","factor","3. Encourage companies","3. Encourage companies","",""
"V045142","V045142","factor","factor","5. Should stay out of this matter","5. Should stay out of this matter","",""
"V045142","V045142","factor","factor","8. Don't know","8. Don't know","",""
"V045142","V045142","factor","factor","9. Refused","9. Refused","",""
"V045142","V045142","factor","factor",".",".","",""
"V045142A","V045142A","factor","factor","1. A great deal","1. A great deal","",""
"V045142A","V045142A","factor","factor","5. Only a little","5. Only a little","",""
"V045142A","V045142A","factor","factor","8. Don't know","8. Don't know","",""
"V045142A","V045142A","factor","factor","9. Refused","9. Refused","",""
"V045142A","V045142A","factor","factor",".",".","",""
"V045143","V045143","factor","factor","1. Favor","1. Favor","",""
"V045143","V045143","factor","factor","5. Oppose","5. Oppose","",""
"V045143","V045143","factor","factor","7. Neither favor nor oppose","7. Neither favor nor oppose","",""
"V045143","V045143","factor","factor","8. Don't know","8. Don't know","",""
"V045143","V045143","factor","factor","9. Refused","9. Refused","",""
"V045143","V045143","factor","factor",".",".","",""
"V045143A","V045143A","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V045143A","V045143A","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V045143A","V045143A","factor","factor","4. Oppose not strongly","4. Oppose not strongly","",""
"V045143A","V045143A","factor","factor","5. Oppose strongly","5. Oppose strongly","",""
"V045143A","V045143A","factor","factor","8. Don't know","8. Don't know","",""
"V045143A","V045143A","factor","factor","9. Refused","9. Refused","",""
"V045143A","V045143A","factor","factor",".",".","",""
"V045143B","V045143B","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V045143B","V045143B","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V045143B","V045143B","factor","factor","3. Lead toward favoring","3. Lead toward favoring","",""
"V045143B","V045143B","factor","factor","4. Don't lean either way","4. Don't lean either way","",""
"V045143B","V045143B","factor","factor","5. Lean toward opposing","5. Lean toward opposing","",""
"V045143B","V045143B","factor","factor","6. Oppose not strongly","6. Oppose not strongly","",""
"V045143B","V045143B","factor","factor","7. Oppose strongly","7. Oppose strongly","",""
"V045143B","V045143B","factor","factor","8. Don't know","8. Don't know","",""
"V045143B","V045143B","factor","factor","9. Refused","9. Refused","",""
"V045143B","V045143B","factor","factor",".",".","",""
"V045144","V045144","factor","factor","1. Favor","1. Favor","",""
"V045144","V045144","factor","factor","5. Oppose","5. Oppose","",""
"V045144","V045144","factor","factor","7. Neither/depends/other {VOL} {SPECIFY}","7. Neither/depends/other {VOL} {SPECIFY}","",""
"V045144","V045144","factor","factor","8. Don't know","8. Don't know","",""
"V045144","V045144","factor","factor","9. Refused","9. Refused","",""
"V045144","V045144","factor","factor",".",".","",""
"V045144A","V045144A","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V045144A","V045144A","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V045144A","V045144A","factor","factor","4. Oppose not strongly","4. Oppose not strongly","",""
"V045144A","V045144A","factor","factor","5. Oppose strongly","5. Oppose strongly","",""
"V045144A","V045144A","factor","factor","8. Don't know","8. Don't know","",""
"V045144A","V045144A","factor","factor","9. Refused","9. Refused","",""
"V045144A","V045144A","factor","factor",".",".","",""
"V045145","V045145","factor","factor","1. Extremely good","1. Extremely good","",""
"V045145","V045145","factor","factor","2. Very good","2. Very good","",""
"V045145","V045145","factor","factor","3. Somewhat good","3. Somewhat good","",""
"V045145","V045145","factor","factor","4. Not very good","4. Not very good","",""
"V045145","V045145","factor","factor","7. Don't feel anything {VOL}","7. Don't feel anything {VOL}","",""
"V045145","V045145","factor","factor","8. Don't know","8. Don't know","",""
"V045145","V045145","factor","factor","9. Refused","9. Refused","",""
"V045145","V045145","factor","factor",".",".","",""
"V045145X","V045145X","factor","factor","1. Extremely good","1. Extremely good","",""
"V045145X","V045145X","factor","factor","2. Very good","2. Very good","",""
"V045145X","V045145X","factor","factor","3. Somewhat good","3. Somewhat good","",""
"V045145X","V045145X","factor","factor","4. Not very good","4. Not very good","",""
"V045145X","V045145X","factor","factor","7. Don't feel anything {VOL}","7. Don't feel anything {VOL}","",""
"V045145X","V045145X","factor","factor","8. Don't know","8. Don't know","",""
"V045145X","V045145X","factor","factor","9. Refused","9. Refused","",""
"V045145X","V045145X","factor","factor",".",".","",""
"V045146","V045146","factor","factor","1. Agree","1. Agree","",""
"V045146","V045146","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045146","V045146","factor","factor","5. Disagree","5. Disagree","",""
"V045146","V045146","factor","factor","8. Don't know","8. Don't know","",""
"V045146","V045146","factor","factor","9. Refused","9. Refused","",""
"V045146","V045146","factor","factor",".",".","",""
"V045146X","V045146X","factor","factor","1. Agree","1. Agree","",""
"V045146X","V045146X","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045146X","V045146X","factor","factor","5. Disagree","5. Disagree","",""
"V045146X","V045146X","factor","factor","8. Don't know","8. Don't know","",""
"V045146X","V045146X","factor","factor","9. Refused","9. Refused","",""
"V045146X","V045146X","factor","factor",".",".","",""
"V045147","V045147","factor","factor","1. Agree","1. Agree","",""
"V045147","V045147","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045147","V045147","factor","factor","5. Disagree","5. Disagree","",""
"V045147","V045147","factor","factor","8. Don't know","8. Don't know","",""
"V045147","V045147","factor","factor","9. Refused","9. Refused","",""
"V045147","V045147","factor","factor",".",".","",""
"V045147X","V045147X","factor","factor","1. Agree","1. Agree","",""
"V045147X","V045147X","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045147X","V045147X","factor","factor","5. Disagree","5. Disagree","",""
"V045147X","V045147X","factor","factor","8. Don't know","8. Don't know","",""
"V045147X","V045147X","factor","factor","9. Refused","9. Refused","",""
"V045147X","V045147X","factor","factor",".",".","",""
"V045148","V045148","factor","factor","1. Extremely strong","1. Extremely strong","",""
"V045148","V045148","factor","factor","2. Very strong","2. Very strong","",""
"V045148","V045148","factor","factor","4. Somewhat strong","4. Somewhat strong","",""
"V045148","V045148","factor","factor","5. Not Very strong","5. Not Very strong","",""
"V045148","V045148","factor","factor","8. Don't know","8. Don't know","",""
"V045148","V045148","factor","factor","9. Refused","9. Refused","",""
"V045148","V045148","factor","factor",".",".","",""
"V045148X","V045148X","factor","factor","1. Extremely strong","1. Extremely strong","",""
"V045148X","V045148X","factor","factor","2. Very strong","2. Very strong","",""
"V045148X","V045148X","factor","factor","4. Somewhat strong","4. Somewhat strong","",""
"V045148X","V045148X","factor","factor","5. Not Very strong","5. Not Very strong","",""
"V045148X","V045148X","factor","factor","8. Don't know","8. Don't know","",""
"V045148X","V045148X","factor","factor","9. Refused","9. Refused","",""
"V045148X","V045148X","factor","factor",".",".","",""
"V045149","V045149","factor","factor","1. Extremely important","1. Extremely important","",""
"V045149","V045149","factor","factor","2. Very important","2. Very important","",""
"V045149","V045149","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V045149","V045149","factor","factor","4. Not too important","4. Not too important","",""
"V045149","V045149","factor","factor","5. Not at all important","5. Not at all important","",""
"V045149","V045149","factor","factor","8. Don't know","8. Don't know","",""
"V045149","V045149","factor","factor","9. Refused","9. Refused","",""
"V045149","V045149","factor","factor",".",".","",""
"V045149X","V045149X","factor","factor","1. Extremely important","1. Extremely important","",""
"V045149X","V045149X","factor","factor","2. Very important","2. Very important","",""
"V045149X","V045149X","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V045149X","V045149X","factor","factor","4. Not too important","4. Not too important","",""
"V045149X","V045149X","factor","factor","5. Not at all important","5. Not at all important","",""
"V045149X","V045149X","factor","factor","8. Don't know","8. Don't know","",""
"V045149X","V045149X","factor","factor","9. Refused","9. Refused","",""
"V045149X","V045149X","factor","factor",".",".","",""
"V045150","V045150","factor","factor","1. Gov't bigger because it's involved in things people sho","1. Gov't bigger because it's involved in things people sho","",""
"V045150","V045150","factor","factor","2. Gov't bigger because problems bigger","2. Gov't bigger because problems bigger","",""
"V045150","V045150","factor","factor","8. Don't know","8. Don't know","",""
"V045150","V045150","factor","factor","9. Refused","9. Refused","",""
"V045150","V045150","factor","factor",".",".","",""
"V045151","V045151","factor","factor","1. Need a strong gov't to handle complex economic problems","1. Need a strong gov't to handle complex economic problems","",""
"V045151","V045151","factor","factor","2. Free market can handle without gov't involvement","2. Free market can handle without gov't involvement","",""
"V045151","V045151","factor","factor","8. Don't know","8. Don't know","",""
"V045151","V045151","factor","factor","9. Refused","9. Refused","",""
"V045151","V045151","factor","factor",".",".","",""
"V045152","V045152","factor","factor","1. The less government the better","1. The less government the better","",""
"V045152","V045152","factor","factor","2. More things government should be doing","2. More things government should be doing","",""
"V045152","V045152","factor","factor","8. Don't know","8. Don't know","",""
"V045152","V045152","factor","factor","9. Refused","9. Refused","",""
"V045152","V045152","factor","factor",".",".","",""
"V045153","V045153","factor","factor","1. Yes","1. Yes","",""
"V045153","V045153","factor","factor","5. No","5. No","",""
"V045153","V045153","factor","factor","8. Don't know","8. Don't know","",""
"V045153","V045153","factor","factor","9. Refused","9. Refused","",""
"V045153","V045153","factor","factor",".",".","",""
"V045153A","V045153A","integer","integer","0","0","",""
"V045153A","V045153A","integer","integer","1","1","",""
"V045153A","V045153A","integer","integer","2","2","",""
"V045153A","V045153A","integer","integer","3","3","",""
"V045153A","V045153A","integer","integer","4","4","",""
"V045153A","V045153A","integer","integer","5","5","",""
"V045153A","V045153A","integer","integer","6","6","",""
"V045153A","V045153A","integer","integer","7","7","",""
"V045153A","V045153A","integer","integer",".",".","",""
"V045154","V045154","factor","factor","1. Yes, listen","1. Yes, listen","",""
"V045154","V045154","factor","factor","5. No, don't listen","5. No, don't listen","",""
"V045154","V045154","factor","factor","8. Don't know","8. Don't know","",""
"V045154","V045154","factor","factor","9. Refused","9. Refused","",""
"V045154","V045154","factor","factor",".",".","",""
"V045155","V045155","factor","factor","1. Yes","1. Yes","",""
"V045155","V045155","factor","factor","5. No","5. No","",""
"V045155","V045155","factor","factor","8. Don't know","8. Don't know","",""
"V045155","V045155","factor","factor","9. Refused","9. Refused","",""
"V045155","V045155","factor","factor",".",".","",""
"V045155A","V045155A","factor","factor","1. Yes","1. Yes","",""
"V045155A","V045155A","factor","factor","5. No","5. No","",""
"V045155A","V045155A","factor","factor","8. Don't know","8. Don't know","",""
"V045155A","V045155A","factor","factor","9. Refused","9. Refused","",""
"V045155A","V045155A","factor","factor",".",".","",""
"V045156","V045156","factor","factor","1. Favor","1. Favor","",""
"V045156","V045156","factor","factor","5. Oppose","5. Oppose","",""
"V045156","V045156","factor","factor","8. Don't know","8. Don't know","",""
"V045156","V045156","factor","factor","9. Refused","9. Refused","",""
"V045156","V045156","factor","factor",".",".","",""
"V045156A","V045156A","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V045156A","V045156A","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V045156A","V045156A","factor","factor","4. Oppose not strongly","4. Oppose not strongly","",""
"V045156A","V045156A","factor","factor","5. Oppose strongly","5. Oppose strongly","",""
"V045156A","V045156A","factor","factor","8. Don't know","8. Don't know","",""
"V045156A","V045156A","factor","factor","9. Refused","9. Refused","",""
"V045156A","V045156A","factor","factor",".",".","",""
"V045157","V045157","factor","factor","1. Homosexuals should be allowed to serve","1. Homosexuals should be allowed to serve","",""
"V045157","V045157","factor","factor","5. Homosexuals should not be allowed to serve","5. Homosexuals should not be allowed to serve","",""
"V045157","V045157","factor","factor","8. Don't know","8. Don't know","",""
"V045157","V045157","factor","factor","9. Refused","9. Refused","",""
"V045157","V045157","factor","factor",".",".","",""
"V045157A","V045157A","factor","factor","1. Feel homosexuals should be allowed - strongly","1. Feel homosexuals should be allowed - strongly","",""
"V045157A","V045157A","factor","factor","2. Feel homosexuals should be allowed - not strongly","2. Feel homosexuals should be allowed - not strongly","",""
"V045157A","V045157A","factor","factor","4. Feel homosexuals should not be allowed - not strongly","4. Feel homosexuals should not be allowed - not strongly","",""
"V045157A","V045157A","factor","factor","5. Feel homosexuals should not be allowed - strongly","5. Feel homosexuals should not be allowed - strongly","",""
"V045157A","V045157A","factor","factor","8. Don't know","8. Don't know","",""
"V045157A","V045157A","factor","factor","9. Refused","9. Refused","",""
"V045157A","V045157A","factor","factor",".",".","",""
"V045158","V045158","factor","factor","1. Yes","1. Yes","",""
"V045158","V045158","factor","factor","5. No","5. No","",""
"V045158","V045158","factor","factor","8. Don't know","8. Don't know","",""
"V045158","V045158","factor","factor","9. Refused","9. Refused","",""
"V045158","V045158","factor","factor",".",".","",""
"V045159","V045159","factor","factor","1. Yes, differences","1. Yes, differences","",""
"V045159","V045159","factor","factor","5. No, no differences","5. No, no differences","",""
"V045159","V045159","factor","factor","8. Don't know","8. Don't know","",""
"V045159","V045159","factor","factor","9. Refused","9. Refused","",""
"V045159","V045159","factor","factor",".",".","",""
"V045160","V045160","factor","factor","1. Yes","1. Yes","",""
"V045160","V045160","factor","factor","5. No","5. No","",""
"V045160","V045160","factor","factor","8. Don't know","8. Don't know","",""
"V045160","V045160","factor","factor","9. Refused","9. Refused","",""
"V045160","V045160","factor","factor",".",".","",""
"V045160A","V045160A","factor","factor","1. Democrats","1. Democrats","",""
"V045160A","V045160A","factor","factor","5. Republicans","5. Republicans","",""
"V045160A","V045160A","factor","factor","8. Don't know","8. Don't know","",""
"V045160A","V045160A","factor","factor","9. Refused","9. Refused","",""
"V045160A","V045160A","factor","factor",".",".","",""
"V045161","V045161","factor","factor","1. Yes, have interest","1. Yes, have interest","",""
"V045161","V045161","factor","factor","5. No, don't have interest","5. No, don't have interest","",""
"V045161","V045161","factor","factor","8. Don't know","8. Don't know","",""
"V045161","V045161","factor","factor","9. Refused","9. Refused","",""
"V045161","V045161","factor","factor",".",".","",""
"V045161A","V045161A","factor","factor","1. Govt should see to it","1. Govt should see to it","",""
"V045161A","V045161A","factor","factor","5. Not the Federal govt's business","5. Not the Federal govt's business","",""
"V045161A","V045161A","factor","factor","7. Other {SPECIFY}","7. Other {SPECIFY}","",""
"V045161A","V045161A","factor","factor","8. Don't know","8. Don't know","",""
"V045161A","V045161A","factor","factor","9. Refused","9. Refused","",""
"V045161A","V045161A","factor","factor",".",".","",""
"V045161B","V045161B","factor","factor","1. Feel govt should see to jobs - strongly","1. Feel govt should see to jobs - strongly","",""
"V045161B","V045161B","factor","factor","2. Feel govt should see to jobs - not strongly","2. Feel govt should see to jobs - not strongly","",""
"V045161B","V045161B","factor","factor","4. Feel not govt business - not strongly","4. Feel not govt business - not strongly","",""
"V045161B","V045161B","factor","factor","5. Feel not govt business - strongly","5. Feel not govt business - strongly","",""
"V045161B","V045161B","factor","factor","8. Don't know","8. Don't know","",""
"V045161B","V045161B","factor","factor","9. Refused","9. Refused","",""
"V045161B","V045161B","factor","factor",".",".","",""
"V045162","V045162","factor","factor","1. Correctly identifies as Speaker of the House","1. Correctly identifies as Speaker of the House","",""
"V045162","V045162","factor","factor","5. Identification is incomplete or wrong","5. Identification is incomplete or wrong","",""
"V045162","V045162","factor","factor","8. R makes no attempt to guess","8. R makes no attempt to guess","",""
"V045162","V045162","factor","factor","9. Refused","9. Refused","",""
"V045162","V045162","factor","factor",".",".","",""
"V045162A","V045162A","factor","factor","1. Yes","1. Yes","",""
"V045162A","V045162A","factor","factor","5. No","5. No","",""
"V045162A","V045162A","factor","factor",".",".","",""
"V045163","V045163","factor","factor","1. Correctly identifies as Vice_President of the U.S.","1. Correctly identifies as Vice_President of the U.S.","",""
"V045163","V045163","factor","factor","5. Identification is incomplete or wrong","5. Identification is incomplete or wrong","",""
"V045163","V045163","factor","factor","8. R makes no attempt to guess","8. R makes no attempt to guess","",""
"V045163","V045163","factor","factor","9. Refused","9. Refused","",""
"V045163","V045163","factor","factor",".",".","",""
"V045163A","V045163A","factor","factor","1. Yes","1. Yes","",""
"V045163A","V045163A","factor","factor","5. No","5. No","",""
"V045163A","V045163A","factor","factor",".",".","",""
"V045164","V045164","factor","factor","1. Correctly identifies as Prime Minister of England/","1. Correctly identifies as Prime Minister of England/","",""
"V045164","V045164","factor","factor","5. Identification is incomplete or wrong","5. Identification is incomplete or wrong","",""
"V045164","V045164","factor","factor","8. R makes no attempt to guess","8. R makes no attempt to guess","",""
"V045164","V045164","factor","factor","9. Refused","9. Refused","",""
"V045164","V045164","factor","factor",".",".","",""
"V045164A","V045164A","factor","factor","1. Yes","1. Yes","",""
"V045164A","V045164A","factor","factor","5. No","5. No","",""
"V045164A","V045164A","factor","factor",".",".","",""
"V045165","V045165","factor","factor","1. Correctly identifies as Chief Justice of the Supreme","1. Correctly identifies as Chief Justice of the Supreme","",""
"V045165","V045165","factor","factor","5. Identification is incomplete or wrong","5. Identification is incomplete or wrong","",""
"V045165","V045165","factor","factor","8. R makes no attempt to guess","8. R makes no attempt to guess","",""
"V045165","V045165","factor","factor","9. Refused","9. Refused","",""
"V045165","V045165","factor","factor",".",".","",""
"V045165A","V045165A","factor","factor","1. Yes","1. Yes","",""
"V045165A","V045165A","factor","factor","5. No","5. No","",""
"V045165A","V045165A","factor","factor",".",".","",""
"V045166","V045166","factor","factor","1. Yes","1. Yes","",""
"V045166","V045166","factor","factor","5. No","5. No","",""
"V045166","V045166","factor","factor","8. Don't know","8. Don't know","",""
"V045166","V045166","factor","factor","9. Refused","9. Refused","",""
"V045166","V045166","factor","factor",".",".","",""
"V045167","V045167","factor","factor","1. Yes","1. Yes","",""
"V045167","V045167","factor","factor","5. No","5. No","",""
"V045167","V045167","factor","factor","8. Don't know","8. Don't know","",""
"V045167","V045167","factor","factor","9. Refused","9. Refused","",""
"V045167","V045167","factor","factor",".",".","",""
"V045168","V045168","factor","factor","1. Yes","1. Yes","",""
"V045168","V045168","factor","factor","5. No","5. No","",""
"V045168","V045168","factor","factor","8. Don't know","8. Don't know","",""
"V045168","V045168","factor","factor","9. Refused","9. Refused","",""
"V045168","V045168","factor","factor",".",".","",""
"V045169","V045169","factor","factor","1. Yes","1. Yes","",""
"V045169","V045169","factor","factor","5. No","5. No","",""
"V045169","V045169","factor","factor","8. Don't know","8. Don't know","",""
"V045169","V045169","factor","factor","9. Refused","9. Refused","",""
"V045169","V045169","factor","factor",".",".","",""
"V045170","V045170","factor","factor","1. Yes","1. Yes","",""
"V045170","V045170","factor","factor","5. No","5. No","",""
"V045170","V045170","factor","factor","8. Don't know","8. Don't know","",""
"V045170","V045170","factor","factor","9. Refused","9. Refused","",""
"V045170","V045170","factor","factor",".",".","",""
"V045170A","V045170A","integer","integer","1","1","",""
"V045170A","V045170A","integer","integer","2","2","",""
"V045170A","V045170A","integer","integer","3","3","",""
"V045170A","V045170A","integer","integer","4","4","",""
"V045170A","V045170A","integer","integer","5","5","",""
"V045170A","V045170A","integer","integer","6","6","",""
"V045170A","V045170A","integer","integer","7","7","",""
"V045170A","V045170A","integer","integer","8","8","",""
"V045170A","V045170A","integer","integer","10","10","",""
"V045170A","V045170A","integer","integer","11","11","",""
"V045170A","V045170A","integer","integer","12","12","",""
"V045170A","V045170A","integer","integer",".",".","",""
"V045171","V045171","factor","factor","1. Yes","1. Yes","",""
"V045171","V045171","factor","factor","5. No","5. No","",""
"V045171","V045171","factor","factor","8. Don't know","8. Don't know","",""
"V045171","V045171","factor","factor","9. Refused","9. Refused","",""
"V045171","V045171","factor","factor",".",".","",""
"V045172","V045172","factor","factor","1. Yes","1. Yes","",""
"V045172","V045172","factor","factor","5. No","5. No","",""
"V045172","V045172","factor","factor","8. Don't know","8. Don't know","",""
"V045172","V045172","factor","factor","9. Refused","9. Refused","",""
"V045172","V045172","factor","factor",".",".","",""
"V045173","V045173","factor","factor","000. Not female, black or Hispanic","000. Not female, black or Hispanic","",""
"V045173","V045173","factor","factor","001. Female only","001. Female only","",""
"V045173","V045173","factor","factor","002. Black only","002. Black only","",""
"V045173","V045173","factor","factor","003. Hispanic only","003. Hispanic only","",""
"V045173","V045173","factor","factor","012. Female and black","012. Female and black","",""
"V045173","V045173","factor","factor","013. Female and Hispanic","013. Female and Hispanic","",""
"V045173","V045173","factor","factor","023. Black and Hispanic","023. Black and Hispanic","",""
"V045173","V045173","factor","factor","123. Female, black and Hispanic","123. Female, black and Hispanic","",""
"V045173","V045173","factor","factor",".",".","",""
